Date,SPY,GLD
2009-05-29,96.19999694824219,68.7292251586914
2009-06-01,95.7300033569336,70.39305114746094
2009-06-02,96.36000061035156,70.45247650146484
2009-06-03,94.41000366210938,69.56114196777344
2009-06-04,96.2300033569336,70.21475982666016
2009-06-05,93.70999908447266,70.22959899902344
2009-06-08,93.55999755859375,69.93993377685547
2009-06-09,93.83000183105469,70.29645538330078
2009-06-10,93.86000061035156,70.11819458007812
2009-06-11,93.69999694824219,70.43016052246094
2009-06-12,92.16999816894531,70.623291015625
2009-06-15,91.0999984741211,69.0040283203125
2009-06-16,91.93000030517578,68.06812286376953
2009-06-17,92.3499984741211,68.00126647949219
2009-06-18,91.61000061035156,68.49893188476562
2009-06-19,91.9000015258789,68.75141143798828
2009-06-22,90.54000091552734,66.68980407714844
2009-06-23,90.91999816894531,66.74208068847656
2009-06-24,91.44999694824219,67.3172378540039
2009-06-25,92.30999755859375,68.78131103515625
2009-06-26,92.29000091552734,68.60202026367188
2009-06-29,92.04000091552734,69.24444580078125
2009-06-30,91.18000030517578,68.68418884277344
2009-07-01,92.38999938964844,68.96805572509766
2009-07-02,91.25,67.08567810058594
2009-07-06,90.76000213623047,67.07823944091797
2009-07-07,90.70999908447266,65.77848052978516
2009-07-08,89.2699966430664,65.733642578125
2009-07-09,89.51000213623047,65.86062622070312
2009-07-10,89.58000183105469,65.70377349853516
2009-07-13,90.19000244140625,67.30227661132812
2009-07-14,90.80999755859375,67.68323516845703
2009-07-15,92.23999786376953,69.66272735595703
2009-07-16,91.9800033569336,69.55068969726562
2009-07-17,91.93000030517578,70.31260681152344
2009-07-20,93.27999877929688,71.05956268310547
2009-07-21,93.12999725341797,71.38822937011719
2009-07-22,93.44000244140625,71.37333679199219
2009-07-23,93.26000213623047,72.9494400024414
2009-07-24,93.41000366210938,73.2481918334961
2009-07-27,93.70999908447266,73.46479797363281
2009-07-28,92.11000061035156,73.1212158203125
2009-07-29,91.19999694824219,72.94195556640625
2009-07-30,91.62000274658203,73.70384979248047
2009-07-31,93.3499984741211,73.80843353271484
2009-08-03,93.87000274658203,75.02600860595703
2009-08-04,94.68000030517578,75.22021484375
2009-08-05,94.77999877929688,75.00358581542969
2009-08-06,94.5999984741211,74.61515808105469
2009-08-07,93.75,75.59368133544922
2009-08-10,92.93000030517578,75.43684387207031
2009-08-11,92.79000091552734,74.49566650390625
2009-08-12,92.94999694824219,75.29489135742188
2009-08-13,93.72000122070312,75.87007141113281
2009-08-14,93.0,75.28743743896484
2009-08-17,91.61000061035156,73.43495178222656
2009-08-18,92.05999755859375,74.01759338378906
2009-08-19,92.52999877929688,74.66746520996094
2009-08-20,92.2699966430664,75.43684387207031
2009-08-21,93.6500015258789,76.91583251953125
2009-08-24,92.33999633789062,76.90837097167969
2009-08-25,92.76000213623047,77.05778503417969
2009-08-26,92.79000091552734,77.06522369384766
2009-08-27,93.19000244140625,77.23705291748047
2009-08-28,93.87000274658203,77.22212982177734
2009-08-31,93.4000015258789,76.53487396240234
2009-09-01,93.9000015258789,74.84673309326172
2009-09-02,96.19000244140625,74.5628890991211
2009-09-03,97.45999908447266,75.18285369873047
2009-09-04,97.52999877929688,76.236083984375
2009-09-08,97.43000030517578,76.89344024658203
2009-09-09,97.08000183105469,77.48353576660156
2009-09-10,97.69999694824219,78.27533721923828
2009-09-11,98.77999877929688,78.26038360595703
2009-09-14,97.95999908447266,78.6413803100586
2009-09-15,98.9000015258789,78.97003936767578
2009-09-16,99.91000366210938,80.16519165039062
2009-09-17,99.33999633789062,80.04566192626953
2009-09-18,98.66999816894531,80.0967025756836
2009-09-21,98.36000061035156,79.89404296875
2009-09-22,99.66999816894531,80.35939025878906
2009-09-23,98.83000183105469,79.69139099121094
2009-09-24,97.55000305175781,78.81327819824219
2009-09-25,97.0,78.3929672241211
2009-09-28,97.05000305175781,79.79646301269531
2009-09-29,97.43000030517578,79.55630493164062
2009-09-30,98.8499984741211,79.24858856201172
2009-10-01,97.88999938964844,77.2822036743164
2009-10-02,98.37000274658203,76.92195892333984
2009-10-05,99.81999969482422,78.07025146484375
2009-10-06,102.27999877929688,79.18858337402344
2009-10-07,102.36000061035156,79.40620422363281
2009-10-08,103.63999938964844,80.01415252685547
2009-10-09,102.83999633789062,80.5019760131836
2009-10-12,103.55999755859375,80.81718444824219
2009-10-13,104.26000213623047,80.652099609375
2009-10-14,104.18000030517578,82.04058074951172
2009-10-15,102.86000061035156,82.34077453613281
2009-10-16,103.18000030517578,81.72533416748047
2009-10-19,104.2300033569336,82.40081787109375
2009-10-20,103.41999816894531,81.96551513671875
2009-10-21,103.75,81.23002624511719
2009-10-22,103.91999816894531,82.05560302734375
2009-10-23,103.48999786376953,81.11741638183594
2009-10-26,101.86000061035156,80.23931121826172
2009-10-27,101.8499984741211,79.87152862548828
2009-10-28,100.7300033569336,78.36297607421875
2009-10-29,102.69000244140625,80.04417419433594
2009-10-30,102.52999877929688,77.72502136230469
